# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
3.406814,0.985649,182.706159,183.597965,125.023449,22.928992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.607214,2.557852,178.460378,181.016769,123.325638,29.413011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.807615,7.369394,178.817512,183.234387,125.988748,22.370177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.008016,9.141305,182.130307,184.322252,118.067628,28.389783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.208417,2.024330,180.219852,194.321619,118.828462,20.850427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.408818,9.714207,182.037163,196.167607,123.977651,29.952020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.609218,9.363666,178.713798,196.777294,116.226071,23.830312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.809619,9.401348,187.757347,193.677194,116.459139,26.418811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.010020,9.244136,178.719903,193.365449,120.155462,26.593356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.210421,9.038934,182.798782,197.019493,119.326869,29.446893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.410822,1.902028,187.194556,197.991705,115.071265,22.941481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.611222,4.564663,187.406578,203.711172,114.054011,20.576406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.811623,2.606988,184.254230,209.683305,118.375559,28.425653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.012024,9.890683,183.023799,205.410396,113.554177,25.027041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.212425,8.857131,186.536755,210.583852,116.319409,22.057470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.412826,3.771025,181.118416,207.925548,112.166252,21.826479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.613226,9.438089,180.246735,206.918663,107.396482,22.858200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.813627,9.371845,185.020514,212.550491,109.367417,29.650964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.014028,7.162355,184.046341,211.937161,106.174818,21.981796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.214429,4.220226,183.760227,212.501092,112.009942,25.193734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.414830,5.518038,188.570091,212.612050,107.239090,21.638155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.615230,0.419103,189.362093,217.870823,111.174227,28.240226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.815631,4.455636,187.943224,215.066275,107.082462,29.669259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.016032,1.258731,185.141968,215.556028,108.720374,22.865335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.216433,2.530094,186.778370,217.537050,107.592505,22.317288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.416834,8.403092,183.781628,221.504925,106.565001,26.322371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.617234,3.867309,186.442044,219.100755,101.462714,28.335241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.817635,1.138381,189.495631,227.449211,108.653380,22.034433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.018036,7.544182,187.157027,227.683651,108.683090,26.507729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.218437,8.250997,184.286656,224.737953,100.887133,25.562784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.418838,5.418091,183.315238,230.285448,106.803238,28.802045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.619238,7.579351,187.371574,229.784301,103.017659,29.507022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.819639,3.838857,183.739703,228.038615,99.757352,24.784424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.020040,10.115575,185.443653,225.371788,96.646652,27.935883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.220441,5.439776,183.455136,233.535381,97.884776,20.620359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.420842,8.724647,180.478347,228.536519,101.216680,20.367496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.621242,4.207770,184.890417,234.016809,97.178021,22.600796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.821643,8.207652,179.013761,230.940446,100.392881,25.229164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.022044,8.999567,185.988502,230.464226,96.094494,21.712782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.222445,15.093409,181.979608,236.233554,96.699296,29.094013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.422846,10.362073,186.648418,234.294776,99.835596,23.269283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.623246,16.168323,185.866971,232.172967,100.067221,24.960371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.823647,14.213640,177.676281,231.255347,96.246067,22.684273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.024048,20.232084,177.003639,238.011467,92.195620,26.538453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.224449,22.022307,177.536353,233.675106,94.055626,26.563381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.424850,21.638030,184.313240,237.573662,93.332910,22.374146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.625251,27.285684,182.605543,241.163408,92.525518,29.726789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.825651,30.253980,178.429057,238.940674,99.431437,26.456258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.026052,36.369149,176.123835,244.620464,92.695119,20.563227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.226453,35.811672,179.941707,235.795101,89.706199,28.608702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.426854,43.773017,184.089326,240.476977,95.217454,28.773295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.627255,47.014610,181.053898,243.622268,96.447656,22.673594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.827655,56.034001,176.616126,238.222930,90.284851,25.219455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.028056,64.058838,178.365587,240.164095,90.478925,25.938934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.228457,69.833301,179.076694,244.066551,86.833229,26.310797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.428858,82.390040,180.266112,243.321692,94.021648,28.750511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.629259,93.414303,179.227425,248.750160,94.647394,22.241253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.829659,97.433659,174.201415,240.226186,88.039186,25.983197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.030060,103.583222,172.576471,240.448598,88.351064,23.867424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.230461,112.160435,179.892762,249.167051,87.608979,26.802379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.430862,123.813105,173.230405,241.948594,85.595487,25.012625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.631263,133.108847,173.836788,242.334946,91.904763,20.948873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.831663,142.787813,171.665703,245.834934,91.109525,21.195781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.032064,151.860653,176.945510,243.539339,85.455552,22.664130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.232465,155.615740,175.094961,244.423644,90.667425,20.760842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.432866,160.299789,176.271752,250.956320,84.736895,25.435733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.633267,168.395038,168.399282,249.652328,90.337745,22.515313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.833667,172.922008,173.888183,245.794212,83.193650,20.006387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.034068,176.839391,171.489885,252.349901,86.914020,28.675200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.234469,180.794602,175.656701,252.115113,90.691777,20.203659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.434870,187.937465,171.694131,255.851262,90.146092,23.178080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.635271,190.744454,170.320317,248.559150,85.850373,26.935008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.835671,185.930814,169.084615,250.469157,85.049160,27.139142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.036072,192.456863,172.115324,251.038090,87.407292,26.606208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.236473,198.900880,170.846429,248.931238,87.609933,24.416195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.436874,199.270626,170.704281,251.348375,80.104845,25.106215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.637275,197.261445,173.405001,253.616411,83.723307,26.080404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.837675,199.516022,164.988954,257.282198,88.837900,28.761036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.038076,201.471361,169.411567,257.732653,82.488603,22.785553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.238477,199.399073,168.213630,255.843239,82.205452,29.470672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.438878,204.563342,172.222979,251.428350,79.322828,29.274239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.639279,201.535615,166.505370,257.328350,78.916631,24.009239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.839679,206.170018,169.995589,251.897400,85.724768,24.394541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.040080,201.969385,165.551788,259.305523,84.422288,23.448653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.240481,199.037444,171.870100,258.188071,83.806345,23.482215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.440882,203.857898,163.598669,261.087071,85.553879,27.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.641283,207.305465,171.192382,256.307079,79.320965,25.930417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.841683,200.182612,169.898490,259.807740,78.318975,20.453746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.042084,204.654479,161.486404,258.025149,84.177180,20.182832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.242485,209.162932,161.362502,263.243972,82.612966,27.773069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.442886,200.504404,161.457227,255.790209,82.433991,25.305026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.643287,202.656172,164.609078,262.538415,77.055105,26.752018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.843687,201.727826,162.049572,263.275935,79.763690,26.416030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.044088,205.707947,168.800179,256.751942,78.385570,29.296067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.244489,204.903685,160.646399,264.596906,77.422490,26.752619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.444890,206.765081,165.235054,259.278199,81.509168,28.404899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.645291,209.012916,167.218382,259.315000,75.893015,29.071245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.845691,202.335942,162.452373,258.846525,84.163988,26.535124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.046092,207.122526,161.063188,264.432978,82.609811,27.522146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.246493,201.993154,167.729184,263.213766,74.467481,27.036787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.446894,204.284186,169.378013,256.695645,77.669926,27.620655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.647295,201.184131,168.891919,258.813430,81.487294,27.337152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.847695,208.159604,162.433685,266.137263,81.985263,21.227067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.048096,203.677649,161.280880,261.954175,73.588908,27.523201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.248497,204.579422,170.038413,260.249740,76.417269,27.016426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.448898,211.181542,162.362750,263.931700,75.383117,23.405264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.649299,210.734174,161.424659,262.688982,76.525591,27.396798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.849699,207.242823,168.963415,267.501900,72.698057,29.656624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.050100,205.864736,166.534169,267.499917,79.646997,20.019987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.250501,209.532918,163.962553,262.471544,73.463359,21.344679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.450902,205.056723,162.674238,261.562320,74.452797,24.264756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.651303,209.987457,169.523851,264.370185,71.884148,28.601446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.851703,212.328973,169.899807,262.371090,75.571684,27.496821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.052104,213.636144,167.995239,269.222155,71.236409,22.913406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.252505,213.836350,167.697325,264.467326,74.954458,20.319865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.452906,210.221061,165.532795,265.318235,79.592663,29.718936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.653307,212.263682,169.197104,263.737222,77.878365,21.813375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.853707,216.067411,165.849148,264.205981,76.828367,25.124087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.054108,217.016805,172.311387,262.287794,73.720483,23.135091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.254509,225.551848,171.074388,263.500276,75.867455,24.683796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.454910,221.419906,170.238135,266.678761,73.976242,29.393152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.655311,223.209992,166.788864,268.409092,76.860838,24.968130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.855711,234.687324,165.717843,270.390642,69.938372,28.040119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.056112,231.783400,169.432119,270.587992,76.971658,21.715684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.256513,238.019607,167.522375,267.585052,71.519517,20.446273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.456914,245.075363,174.207571,271.848149,73.216220,21.244885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.657315,250.963102,170.462329,268.051058,73.150398,21.418231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.857715,254.869696,175.097079,271.897130,77.563781,24.764406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.058116,267.442128,166.944360,269.688889,72.591499,22.684241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.258517,273.652477,174.476521,270.350321,71.361149,23.791111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.458918,282.534280,174.251939,265.250122,75.841663,28.677884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.659319,286.113583,175.195711,273.355140,76.823973,22.433097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.859719,302.157177,175.453826,266.178044,69.108129,26.597422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.060120,303.573758,176.864812,273.179854,71.876139,21.677631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.260521,311.455602,177.642544,265.854463,74.443823,20.413300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.460922,328.031824,175.695567,266.765862,68.365278,22.633600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.661323,337.932469,173.357741,271.892802,71.783194,25.897572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.861723,339.433643,174.540575,274.288155,73.773215,29.492711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.062124,343.754873,174.626188,272.416672,72.742778,25.258591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.262525,357.638880,177.356940,275.098428,70.457777,29.230915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.462926,362.546473,175.978108,269.032916,72.818003,23.858014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.663327,362.729183,180.461002,269.901560,75.746921,21.513167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.863727,369.460075,180.857339,267.983587,70.956117,27.826181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.064128,376.439808,180.748887,269.022287,74.715827,20.421744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.264529,385.492047,175.004143,273.848338,75.236985,25.703309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.464930,384.408882,177.868207,271.393411,71.805619,25.017735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.665331,383.507940,179.502480,271.515187,75.740132,20.459779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.865731,391.241872,181.114569,268.797818,74.434621,26.939437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.066132,388.599825,177.166360,276.169270,73.608303,20.051689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.266533,399.042713,177.573730,267.805973,72.715097,25.296450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.466934,399.242706,177.538310,271.412489,70.920561,20.928997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.667335,397.174571,180.282555,275.281539,67.254920,24.326092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.867735,399.454344,175.850046,269.612086,69.767312,20.164434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.068136,396.621070,181.615902,275.126312,69.600271,20.645643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.268537,401.758199,182.532346,270.441717,75.022280,29.368652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.468938,402.907181,182.817059,268.861286,66.237832,27.211807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
