# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
2.404810,1.033200,183.639121,160.924159,129.103389,28.396893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.605210,8.421500,176.524692,170.940140,130.781850,27.272162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.805611,8.218822,180.975326,170.884994,132.863591,20.121891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.006012,9.239473,175.708471,177.651886,130.708636,20.740889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.206413,9.574171,181.118982,181.711427,125.717475,29.033502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.406814,2.249293,181.868380,178.380114,126.231229,27.420148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.607214,4.856560,182.620685,183.720618,127.324190,24.198383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.807615,9.686385,183.712275,185.277113,124.869630,21.162867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.008016,6.437223,184.812675,185.004887,122.809704,21.389615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.208417,9.740802,183.057672,194.587493,116.905600,27.833636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.408818,8.232486,182.996672,194.296998,115.441726,20.106717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.609218,5.258662,187.367774,195.512873,117.985123,27.302878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.809619,6.914573,187.257508,200.912044,116.716162,22.731809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.010020,5.257731,185.397074,201.382425,118.959287,23.105390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.210421,4.507601,186.243195,196.383460,112.660274,23.675016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.410822,4.066788,185.149011,196.720372,118.765101,23.126188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.611222,0.640951,181.815150,202.953216,119.539111,20.766221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.811623,2.731398,186.438774,205.471122,110.336000,20.149527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.012024,5.984888,181.729076,207.054780,110.617712,25.348421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.212425,0.766393,180.929425,210.222709,114.954659,21.709347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.412826,1.317123,185.113881,212.393695,110.185934,26.776986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.613226,1.321645,183.672176,212.176659,111.906262,23.853542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.813627,2.423264,180.352382,208.449000,111.517768,23.302523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.014028,0.981871,184.301680,209.777582,110.442644,29.040387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.214429,3.646741,182.857349,212.100489,108.061794,24.134644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.414830,1.187802,183.500997,213.476556,111.718496,29.575501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.615230,9.352954,181.163876,219.640011,107.080882,27.344485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.815631,5.120363,180.553311,214.166565,106.266699,21.111283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.016032,6.198299,185.902270,218.702507,106.705817,20.785416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.216433,8.114105,181.784465,219.737602,104.015055,24.323750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.416834,6.873994,186.819236,221.113581,107.452279,24.660435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.617234,9.312262,179.962412,220.083329,107.840033,28.086686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.817635,3.971507,182.389519,220.241242,105.008046,28.842918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.018036,7.404175,180.956387,221.189346,102.785282,20.855214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.218437,8.876339,186.872030,226.024273,102.847258,27.445170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.418838,9.033097,180.061518,226.754166,107.620068,24.655689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.619238,9.650909,187.734393,226.232739,101.996422,23.269998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.819639,6.116197,188.038131,225.612014,96.987738,27.812165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.020040,6.019755,179.843814,227.258660,105.229957,21.174994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.220441,8.071421,182.608303,225.486469,103.251169,27.654233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.420842,12.365955,186.091635,228.565585,103.180463,26.062902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.621242,4.845428,180.744428,231.692244,102.108816,20.906104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.821643,12.397135,187.133407,228.012427,99.962420,20.590118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.022044,6.698328,181.787814,229.878525,93.731965,27.873379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.222445,14.828763,181.412600,229.070446,95.579552,20.947992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.422846,15.587053,178.301486,237.364116,99.985486,25.498820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.623246,16.660008,181.873641,231.960024,97.513909,28.676645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.823647,18.242425,186.938938,231.204219,92.871405,20.286013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.024048,21.067154,179.110144,236.063293,95.075064,23.817587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.224449,25.562219,178.439794,241.027186,92.316234,20.852732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.424850,18.737365,185.355348,237.838417,99.644847,21.089185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.625251,27.818448,183.109545,239.395302,96.842399,29.661057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.825651,35.454984,182.731207,240.752283,91.631538,28.490230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.026052,35.711939,178.737790,240.886547,91.168353,22.235438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.226453,42.263896,176.656853,236.674553,89.014724,20.359159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.426854,40.993523,179.341310,239.355246,95.632303,22.494572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.627255,51.380722,178.378562,240.551572,93.941169,29.163580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.827655,61.782954,182.856133,242.687815,95.671177,21.154562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.028056,67.550154,177.894933,241.450259,91.928007,21.053256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.228457,70.661420,177.018154,241.994008,90.100896,26.634350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.428858,76.203440,179.223974,243.136968,90.729313,29.268054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.629259,84.196224,181.749162,239.731388,86.624165,26.010653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.829659,99.247211,180.438234,247.473335,86.862412,24.234825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.030060,104.211900,171.541086,244.893805,86.277923,26.478795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.230461,117.244010,177.932552,245.150601,89.831949,26.345418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.430862,125.710620,172.773586,251.212174,93.873413,26.812377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.631263,130.402543,177.817136,250.407489,84.891632,26.938269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.831663,144.288499,177.331742,248.323560,88.591746,20.090677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.032064,149.689620,171.528548,245.466074,85.468174,23.888799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.232465,152.686962,174.363046,251.282062,84.806947,29.592153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.432866,159.272168,177.121871,249.766170,90.106840,24.876297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.633267,166.265749,177.018905,248.554083,88.714581,21.407716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.833667,173.156313,176.110441,250.764489,90.211398,27.320601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.034068,178.701330,169.562639,250.552946,87.358509,25.937230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.234469,176.606930,168.030706,247.728442,90.334761,22.137368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.434870,183.509287,173.439496,249.255972,90.975224,27.946316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.635271,191.258905,173.079768,250.746163,90.919725,22.357359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.835671,189.770513,167.934727,255.259391,85.790244,21.757592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.036072,191.858683,171.280391,248.006705,86.596764,24.378582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.236473,191.448024,173.928605,257.289928,86.606048,29.568833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.436874,196.391027,169.905363,249.437130,85.793810,20.427100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.637275,193.721373,166.894721,256.690754,86.092517,28.067839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.837675,195.875888,166.810722,249.183895,83.997251,21.530861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.038076,198.891568,166.956272,251.795599,84.511856,26.615399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.238477,204.088291,169.482121,250.098596,79.264371,26.585569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.438878,199.092783,169.079353,256.172861,78.838433,28.458961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.639279,200.811924,172.534280,251.607407,80.980089,20.533549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.839679,199.065058,167.607510,254.812995,87.518809,29.571150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.040080,202.071999,164.811911,252.814028,79.883371,24.818301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.240481,202.462287,168.262295,258.436726,78.917286,28.755111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.440882,204.117700,167.009288,255.662556,82.689139,29.327437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.641283,201.795303,163.055478,253.199159,81.677404,23.518139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.841683,201.180599,164.224783,253.062004,81.227767,25.885466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.042084,206.821873,162.840251,257.835132,79.405665,24.533349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.242485,200.815648,166.307610,261.275079,82.816313,20.840528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.442886,203.181483,162.930768,259.521305,81.823226,25.302740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.643287,201.830771,160.912990,254.030191,84.636197,28.669629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.843687,204.250710,165.093734,257.916903,84.694684,25.049704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.044088,204.472441,167.519336,259.690711,80.544914,24.859109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.244489,206.435265,166.148403,263.592571,84.689745,27.714972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.444890,201.017230,160.398707,262.119317,82.347168,24.338703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.645291,204.700113,169.510061,265.439304,79.372259,24.008161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.845691,207.816049,169.551463,264.903980,74.556674,21.660473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.046092,206.053042,162.322122,259.787144,81.150777,20.338906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.246493,202.481111,167.424469,262.807791,76.738690,29.286386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.446894,206.358351,163.512484,264.392268,82.497071,25.382250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.647295,207.715422,169.607615,257.007697,83.495386,21.928415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.847695,203.579375,168.356809,257.901616,81.841874,20.452462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.048096,203.831286,161.178676,262.851642,74.316898,29.027648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.248497,201.655275,165.425151,263.320852,73.362267,20.398628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.448898,209.001831,161.714252,262.144357,76.416626,28.084858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.649299,208.410142,160.813247,262.628712,80.744671,20.611048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.849699,208.710939,168.165751,259.638119,72.946196,22.559129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.050100,202.914027,164.587867,266.079821,81.073414,23.244943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.250501,203.715397,160.954187,260.335692,77.920752,27.503915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.450902,203.878970,166.812273,260.822011,80.619921,26.038213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.651303,205.589574,161.759651,264.150247,75.461351,26.263413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.851703,207.402421,169.591939,264.868378,80.908109,26.347943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.052104,214.196321,161.497841,268.384433,73.509678,28.586423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.252505,213.052614,171.008266,267.333662,76.555392,22.864252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.452906,214.425479,166.088254,262.319826,77.667208,24.362150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.653307,216.456197,168.010869,265.364406,78.458055,25.970904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.853707,213.219894,164.825675,261.220200,73.307134,22.019045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.054108,220.625923,168.081047,270.793316,73.949853,24.838098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.254509,220.327294,171.180160,264.916682,78.408061,24.624105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.454910,228.203075,170.326886,269.178703,70.233555,22.657898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.655311,231.628422,167.811515,271.809612,73.859510,29.088085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.855711,231.093209,173.004356,269.427670,74.415153,28.374579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.056112,238.632478,166.665999,269.221568,69.528613,20.574452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.256513,241.529823,168.331154,269.125433,72.160707,26.392992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.456914,247.946103,174.023782,270.790161,78.231613,22.872715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.657315,256.089827,170.273609,271.874933,71.639093,28.884422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.857715,261.775876,169.360663,266.214432,76.896360,27.791505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.058116,270.155108,166.928109,266.323127,72.441869,26.790919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.258517,269.297226,174.479282,267.276087,74.312699,20.657357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.458918,278.993456,169.756012,273.728304,74.197762,27.851381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.659319,286.984870,168.722723,270.063437,77.329881,24.529075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.859719,298.365358,175.564276,266.094517,74.053542,20.334142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.060120,311.986005,175.194389,273.727455,68.725959,24.467098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.260521,314.186203,176.668502,268.286227,77.747486,23.027530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.460922,324.586780,170.744456,271.525643,77.212319,25.075068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.661323,332.107018,170.937219,267.334879,68.556000,22.526279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.861723,336.530249,173.945905,269.386139,67.624660,21.841754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.062124,346.953034,175.891181,272.463753,69.995170,26.849554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.262525,351.865572,170.843318,267.184620,76.072757,24.909271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.462926,360.067928,173.366941,267.936173,73.694339,21.119953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.663327,368.681141,178.679607,268.429435,73.902356,21.528162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.863727,371.040019,178.299320,269.533845,66.747871,24.498586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.064128,380.453040,178.234012,273.120124,74.559970,26.879803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.264529,384.562696,173.817108,273.998175,68.823413,21.891149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.464930,379.764623,178.337105,272.790829,73.992093,26.068899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.665331,389.612972,177.265049,266.874919,76.119065,22.735317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.865731,388.609961,178.133701,267.134361,74.895898,29.391511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.066132,396.190943,182.690157,269.279858,66.786815,20.857472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.266533,390.210076,181.148677,268.997784,75.670835,22.870319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.466934,400.293191,177.112299,267.588708,67.290872,27.393698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.667335,398.595424,178.360200,267.564686,73.219409,29.338239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.867735,394.278994,178.957548,274.487248,71.301068,27.189106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.068136,396.454060,178.704395,276.493914,67.227386,28.364396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.268537,395.538092,179.953132,273.079204,73.551955,27.807718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.468938,404.023261,185.035290,272.000875,69.122601,22.303801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
